colony_input
colony_input
30
171
910120
1
2
1
0
0 0
0
1
0
0
1
2
0
10000
0
2
2
MK@
0@
0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01
0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01
SFL_SEC_2010_159 1 1 3 3 2 2 3 3 2 1 1 2 4 4 2 2 4 4 4 4 4 4 1 1 4 3 2 2 1 1 4 4 3 1 2 2 2 2 4 4 1 1 4 4 4 3 4 1 3 2 3 1 1 1 4 4 2 2 2 2 1 1 4 4 2 2 4 4 3 3 2 2 3 3 4 4 4 4 2 2 1 1 2 2 2 2 3 3 3 3 1 3 3 3 2 4 2 1 3 1 2 2 3 3 3 3 1 1 2 2 2 2 3 3 4 4 1 1 4 2 3 3 3 3 1 1 4 4 2 2 2 2 2 2 1 1 4 4 2 4 1 2 3 1 3 4 3 4 3 2 3 3 1 1 1 1 2 2 2 2 1 1 2 4 3 3 2 4 2 2 1 3 3 3 2 2 4 4 2 2 3 3 2 2 1 1 2 2 2 2 3 3 1 1 1 1 2 2 3 4 1 1 2 2 3 1 3 2 2 2 1 1 2 2 1 1 2 2 0 0 2 2 0 0 2 2 3 3 1 3 3 3 3 3 3 3 3 3 1 1 3 3 1 1 2 2 2 2 4 4 2 2 3 3 1 4 3 3 1 1 3 3 1 1 2 2 1 1 1 1 2 2 1 1 4 4 3 3 4 4 3 3 3 3 2 2 4 2 3 3 4 1 1 1 3 3 3 3 3 3 4 4 3 3 2 2 1 1 3 3 0 0 4 4 4 4 3 1 2 4 1 1 1 1 2 2 2 2 4 4 3 1 1 1 4 1 2 4 0 0 0 0
SFL_SEC_2010_160 1 1 0 0 2 2 0 0 2 1 1 2 0 0 2 2 4 4 4 4 4 4 1 1 4 3 2 2 1 1 0 0 3 1 2 2 2 2 0 0 1 1 4 1 4 4 4 4 3 3 3 3 1 1 4 4 2 2 2 2 1 1 0 0 0 0 4 4 3 3 2 2 3 3 4 4 0 0 0 0 1 1 2 2 2 2 3 3 3 3 1 3 0 0 0 0 2 2 3 3 2 2 3 3 3 3 1 1 0 0 2 2 1 1 4 4 1 1 4 4 3 3 1 1 0 0 0 0 2 2 2 2 2 2 1 1 4 4 2 4 1 2 3 1 3 4 3 4 3 2 3 3 1 1 0 0 0 0 2 1 1 4 0 0 0 0 2 4 2 2 1 1 3 3 2 2 4 4 2 2 0 0 0 0 2 1 2 2 0 0 3 3 1 1 1 1 2 2 3 4 1 1 2 1 0 0 3 2 2 2 1 1 2 2 0 0 0 0 0 0 2 2 2 2 2 1 3 4 1 1 3 3 3 1 0 0 0 0 0 0 3 3 0 0 2 2 0 0 4 4 2 2 3 3 1 4 3 3 1 1 3 3 1 1 2 2 1 1 1 1 2 2 1 1 4 4 3 3 4 4 3 3 3 3 2 4 4 4 3 3 1 1 0 0 3 3 3 3 3 3 4 2 3 3 2 2 0 0 1 1 2 4 4 3 4 3 0 0 0 0 1 1 1 1 0 0 0 0 2 2 3 1 1 1 1 1 4 4 2 4 3 4
SFL_SEC_2010_161 2 1 3 3 2 2 3 3 2 2 1 1 4 4 0 0 4 4 4 4 4 1 1 1 4 3 0 0 1 1 4 4 3 1 2 2 0 0 4 2 1 1 4 4 4 3 4 1 3 2 3 3 1 1 0 0 2 4 2 2 1 1 4 4 2 2 4 4 3 3 2 2 3 3 4 4 4 2 2 4 1 1 2 2 2 2 3 3 3 3 1 1 0 0 2 2 2 2 3 3 2 2 3 3 3 3 1 1 4 2 2 2 1 3 4 4 1 1 4 4 3 3 3 3 1 1 4 4 2 2 2 2 2 2 1 1 4 2 2 4 1 2 3 1 3 4 3 4 3 2 3 3 1 4 1 1 0 0 2 2 1 1 0 0 3 1 2 2 2 2 1 1 0 0 0 0 0 0 2 2 3 3 0 0 2 2 2 3 2 2 0 0 0 0 0 0 0 0 3 3 1 1 2 2 3 1 2 2 2 1 1 1 2 2 1 1 0 0 0 0 0 0 0 0 0 0 3 3 1 3 3 3 0 0 3 3 3 3 1 1 3 3 1 1 2 2 2 2 4 4 2 2 0 0 4 4 3 3 0 0 3 1 1 1 2 2 1 1 1 1 2 2 1 1 4 4 3 3 4 4 3 3 3 3 2 2 2 2 3 3 4 1 1 1 3 3 3 3 3 3 0 0 3 3 2 2 1 1 1 1 0 0 4 3 4 3 3 1 2 2 1 3 1 1 0 0 4 4 4 2 0 0 0 0 0 0 0 0 2 2 3 3
SFL_SEC_2010_162 1 1 3 3 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 4 0 0 0 0 0 0 3 1 2 2 2 2 4 2 1 1 0 0 4 3 4 1 3 2 3 1 1 1 0 0 0 0 2 2 1 1 0 0 0 0 4 4 3 3 2 2 3 3 0 0 4 4 2 2 1 1 2 2 0 0 0 0 0 0 3 3 3 3 0 0 0 0 0 0 0 0 0 0 0 0 1 1 4 2 2 2 1 3 4 2 1 1 0 0 3 1 3 3 1 1 4 4 2 2 2 2 2 2 1 1 0 0 2 4 1 2 3 1 3 4 3 4 3 2 3 3 4 4 0 0 0 0 0 0 0 0 2 2 3 3 0 0 2 2 1 1 3 3 2 2 4 4 2 3 0 0 2 2 2 2 2 2 2 2 0 0 0 0 0 0 0 0 3 4 1 4 2 2 0 0 3 3 2 1 0 0 0 0 0 0 0 0 0 0 2 2 0 0 2 2 3 3 0 0 3 3 0 0 3 3 3 3 1 1 3 1 1 1 0 0 0 0 4 4 2 2 0 0 4 4 3 3 0 0 0 0 1 1 2 2 1 1 1 1 2 2 1 1 4 4 3 3 4 4 3 3 3 3 2 2 2 2 3 3 4 1 0 0 3 3 3 3 3 3 0 0 3 3 2 2 1 1 3 1 0 0 0 0 0 0 0 0 2 2 1 1 1 1 0 0 0 0 4 2 3 1 0 0 0 0 0 0 2 2 3 3
SFL_SEC_2010_163 2 1 3 3 2 2 3 3 0 0 1 1 4 4 2 2 4 4 4 4 4 4 1 1 4 3 2 2 1 1 4 4 3 1 2 2 2 2 4 2 1 1 4 4 4 4 4 4 3 3 1 1 1 1 4 4 2 2 2 2 1 1 4 4 2 2 4 4 3 3 2 2 3 3 4 4 4 4 2 2 1 1 2 2 2 4 3 3 3 3 1 1 3 3 2 2 2 2 3 3 2 2 3 3 3 4 1 1 2 2 2 2 3 3 4 4 1 2 4 2 3 3 1 3 1 1 4 4 2 2 2 2 2 2 1 1 4 4 2 4 1 2 3 1 3 4 3 4 3 2 3 3 1 4 1 1 2 2 2 2 1 1 4 4 3 3 2 2 2 2 1 3 3 3 2 2 4 4 2 2 3 3 2 2 2 1 2 2 2 2 3 3 1 1 1 1 2 2 3 3 1 1 2 1 1 1 3 3 2 1 1 1 2 2 1 1 2 2 4 4 2 2 2 2 2 2 3 3 1 3 3 3 3 1 3 3 3 3 1 1 3 3 1 3 2 2 2 2 4 4 2 2 3 3 1 4 3 3 3 3 3 3 1 1 2 2 1 1 1 1 2 2 1 1 4 4 3 3 4 4 3 3 3 3 2 2 2 2 3 3 1 1 1 1 3 3 3 3 3 3 4 4 3 3 2 2 1 1 3 1 2 4 4 3 4 3 3 1 2 4 1 1 1 1 2 2 2 2 4 2 3 1 1 1 4 1 2 4 2 2 3 3
SFL_SEC_2010_164 2 1 3 3 2 2 3 3 0 0 1 1 4 4 2 2 4 4 4 4 4 4 1 1 4 4 2 2 1 1 4 4 3 1 2 2 2 2 4 2 1 1 4 4 4 3 4 1 3 2 3 1 1 1 4 4 2 2 2 2 3 3 4 4 2 2 4 4 3 3 2 2 3 3 4 4 4 4 2 2 1 1 2 2 2 2 3 3 3 3 1 1 3 3 2 4 2 1 3 1 2 2 3 3 3 3 1 1 4 2 2 2 1 3 4 4 2 2 4 4 3 3 1 3 1 1 4 4 2 2 2 2 2 2 1 1 4 2 2 4 1 2 3 1 3 4 3 4 3 2 3 3 4 4 1 1 2 2 2 2 1 1 2 4 3 3 2 4 2 2 1 3 3 3 2 2 4 4 2 2 3 3 2 2 1 1 2 2 2 2 3 3 1 1 1 1 2 2 3 3 1 1 2 1 3 3 3 2 2 2 1 1 2 2 1 1 2 2 0 0 2 2 2 2 2 2 3 3 1 3 3 3 3 3 3 3 3 3 1 1 3 3 1 1 2 2 2 2 4 4 2 2 3 3 4 4 3 3 1 3 3 3 1 1 2 4 1 3 1 2 2 4 1 1 4 3 3 3 4 4 3 4 3 1 2 2 2 2 3 3 4 1 1 1 3 3 3 3 3 3 4 2 3 3 2 2 1 1 3 1 2 2 4 3 4 3 3 1 2 4 1 1 1 1 2 2 2 2 4 2 1 1 1 1 4 4 2 2 2 2 3 3
SFL_SHE_2010_210 2 1 3 3 2 2 3 1 2 2 1 1 4 4 2 1 0 0 0 0 4 4 1 2 4 4 2 2 1 1 4 4 3 1 2 2 2 4 0 0 1 2 4 4 4 3 4 1 3 2 3 3 1 3 4 4 0 0 0 0 1 3 4 4 2 2 4 4 3 3 2 2 3 1 4 4 4 4 2 2 1 1 2 2 2 2 3 3 0 0 0 0 3 3 2 4 2 1 3 1 0 0 0 0 0 0 1 2 0 0 0 0 0 0 4 4 1 2 0 0 3 3 1 3 1 1 4 4 2 2 2 2 2 2 1 3 4 2 2 4 1 2 3 1 3 4 3 4 3 2 3 3 1 1 1 1 2 2 2 2 1 1 4 4 3 3 2 4 2 2 1 3 3 3 2 2 4 4 2 2 3 3 0 0 1 1 2 2 2 2 3 1 0 0 0 0 2 2 3 4 0 0 0 0 3 1 3 2 2 2 1 1 2 2 1 1 0 0 4 1 2 2 2 2 2 2 3 3 1 3 3 3 3 1 3 3 3 3 1 1 3 3 1 1 2 2 2 2 4 4 2 2 3 3 1 1 3 2 0 0 3 3 1 1 2 2 1 1 1 1 2 2 1 1 4 4 3 3 4 4 3 3 3 3 2 2 0 0 3 1 0 0 1 1 3 3 3 3 3 3 4 4 3 3 2 2 1 1 3 3 2 2 4 3 4 3 0 0 0 0 1 1 1 2 2 2 2 4 4 2 3 1 0 0 0 0 0 0 2 2 3 3
SFL_SHE_2010_211 2 1 3 3 2 2 3 3 2 2 1 1 4 4 2 2 4 4 4 4 0 0 1 1 4 3 2 2 1 1 4 4 3 1 2 2 2 2 4 4 1 1 4 1 4 3 4 1 3 2 3 1 1 1 4 4 0 0 2 2 1 1 4 4 2 2 4 4 3 3 2 2 3 3 4 4 4 4 2 2 1 1 2 2 2 2 3 1 1 3 3 3 3 3 2 2 2 2 3 3 2 2 3 3 3 3 1 1 4 4 2 2 0 0 4 4 1 2 4 4 3 3 3 3 1 1 4 4 2 2 2 2 2 2 1 1 4 2 2 4 1 2 3 1 3 4 3 4 3 2 3 4 1 1 1 1 2 4 2 2 1 1 2 4 3 3 2 2 2 2 1 1 3 3 2 2 4 4 2 2 3 3 2 2 2 1 2 2 2 2 3 3 1 1 1 1 2 2 3 3 1 1 2 1 3 1 3 3 2 2 1 1 2 2 1 1 0 0 4 4 2 2 2 2 2 2 3 3 1 3 3 3 3 3 3 3 3 3 1 1 3 3 1 3 2 2 2 2 4 4 2 2 3 3 1 4 3 3 1 1 3 3 1 1 2 4 1 3 1 2 2 4 0 0 4 3 3 1 0 0 3 4 3 1 2 2 4 2 3 3 4 1 1 1 3 3 3 3 3 3 4 4 3 3 2 2 1 1 1 1 0 0 4 4 4 4 3 1 2 2 1 1 1 1 2 2 2 2 4 2 1 1 1 1 4 4 2 2 2 2 3 3
SFL_SHE_2010_212 2 1 3 3 0 0 0 0 0 0 0 0 0 0 2 2 4 4 4 4 0 0 0 0 4 3 0 0 1 1 4 4 3 1 2 2 0 0 0 0 0 0 4 1 4 4 4 4 3 3 1 1 1 1 4 4 0 0 2 2 1 1 0 0 0 0 0 0 0 0 2 2 1 1 4 4 4 4 2 2 1 3 0 0 0 0 0 0 1 3 1 3 3 3 0 0 0 0 0 0 2 2 3 3 3 3 1 1 4 4 2 2 1 1 4 4 1 2 0 0 3 3 3 3 1 1 4 4 2 3 2 2 2 2 1 1 4 2 2 4 1 2 3 1 3 4 3 3 3 3 3 4 1 4 1 1 2 4 2 2 1 1 2 4 3 3 0 0 2 2 0 0 0 0 0 0 0 0 2 3 0 0 2 2 2 1 0 0 0 0 3 3 1 1 1 1 0 0 0 0 0 0 2 1 0 0 3 2 2 2 1 4 2 2 0 0 0 0 0 0 0 0 0 0 0 0 3 3 1 3 3 3 0 0 0 0 0 0 1 1 3 3 0 0 2 2 0 0 4 4 2 2 0 0 1 4 3 3 1 1 3 3 1 1 2 2 1 1 1 1 2 2 1 1 4 4 3 3 4 4 3 3 3 3 2 2 4 4 3 3 4 1 0 0 0 0 0 0 0 0 4 4 3 3 2 2 1 1 0 0 2 2 0 0 0 0 3 1 2 2 1 1 1 1 0 0 0 0 4 4 0 0 0 0 0 0 0 0 2 2 0 0
SFL_SNO_2010_450 1 1 3 3 2 2 3 3 0 0 1 1 4 4 2 2 4 4 4 4 4 4 1 1 4 3 2 2 0 0 4 4 3 1 2 2 2 2 4 4 1 1 4 4 4 3 4 1 3 2 3 3 1 1 4 4 0 0 0 0 0 0 4 4 2 2 4 4 3 3 2 2 3 3 4 4 0 0 0 0 1 1 2 2 2 2 3 3 3 3 1 3 3 3 2 4 2 1 3 1 2 2 3 3 3 3 1 1 2 2 2 2 3 3 4 4 1 2 4 4 3 3 3 3 1 1 4 4 2 2 2 2 2 2 1 1 4 2 2 4 1 2 3 1 3 4 3 4 3 2 3 3 1 4 1 1 2 4 2 2 1 1 2 4 3 3 2 2 0 0 1 1 3 1 2 4 4 2 0 0 3 3 2 2 2 2 2 2 2 2 3 3 1 1 1 1 2 2 3 4 1 1 2 2 3 1 3 2 2 2 1 1 2 3 1 1 2 2 4 4 2 1 2 1 2 2 3 3 3 3 3 1 3 1 3 3 3 3 1 1 3 3 1 3 2 2 2 2 4 4 2 1 3 3 1 4 3 3 1 3 3 3 1 1 2 4 1 3 1 2 2 4 1 1 4 3 3 3 4 4 3 4 3 1 2 2 4 2 3 3 4 1 1 1 3 3 3 3 3 3 4 4 3 3 2 2 1 1 3 3 2 2 4 4 4 4 3 1 2 2 1 1 1 1 2 2 2 4 4 2 3 1 1 4 1 1 4 4 2 2 3 3
